Country;Longitude;Latitude
United States;-80.054948;26.714449
Germany;10.000654;53.550341
Poland;19.300636;52.12461
<null>;0;0
<null>;0;0
France;4.832619;45.766106
Italy;11.352507;46.49959
Japan;133.54041;33.560808
Canada;-80.52237;43.465187
United States;-93.266096;44.976106
United Arab Emirates;55.297558;25.25809
United States;-122.330286;47.603243
Ireland;-8.109477;54.653767
India;77.25113;8.174426
Germany;13.38886;52.517037
United States;-81.690317;41.501377
China;121.469207;31.232276
France;2.348392;48.853495
Sweden;17.675409;64.964875
United Kingdom;-2.330045;52.111782
United States;-118.254187;34.048051
Kenya;39.667169;-4.05052
Canada;-123.11498;49.260975
Germany;8.694518;49.409136
Belgium;4.633575;50.438696
Poland;21.016317;52.23072
United States;-77.612534;43.155717
<null>;0;0
<null>;0;0
Switzerland;8.541096;47.369733
Belgium;4.633575;50.438696
Russia;38.09641;63.91148
Serbia;21.894835;43.318123
Australia;151.20695;-33.86873
<null>;0;0
Germany;10.018343;51.133481
Chile;-69.761008;-26.783346
<null>;0;0
Bulgaria;23.320782;42.69489
China;116.391276;39.906217
<null>;0;0
<null>;0;0
<null>;0;0
<null>;0;0
Germany;13.38886;52.517037
Greece;23.828554;38.589021
Russia;65.5336;57.156567
United States;-97.922211;39.381266
Belgium;4.35121;50.8551
Ukraine;24.031592;49.841952
<null>;0;0
Canada;-79.38355;43.647938
<null>;0;0
<null>;0;0
<null>;0;0
United States;-97.922211;39.381266
<null>;0;0
United States;-122.419359;37.779238
France;2.618787;47.824905
United States;-121.493933;38.581021
India;77.591301;12.979101
United States;-122.121527;47.673904
United States;-79.996754;40.439375
<null>;0;0
Poland;21.016317;52.23072
<null>;0;0
Hong Kong;114.16255;22.279356
United States;-77.612534;43.155717
United Kingdom;-0.666645;50.876846
<null>;0;0
<null>;0;0
Finland;24.941822;60.167507
Sweden;18.06902;59.324337
India;73.856285;18.515669
United States;-79.996754;40.439375
Belgium;4.633575;50.438696
Germany;12.375101;51.34083
Russia;56.126575;50.95494
United States;-77.039386;38.90253
United States;-97.922211;39.381266
United States;-122.330286;47.603243
<null>;0;0
Georgia;44.80145;41.693459
Poland;18.650743;54.350178
United States;-75.278277;40.210902
<null>;0;0
<null>;0;0
<null>;0;0
<null>;0;0
<null>;0;0
Belgium;4.633575;50.438696
India;78.476681;22.199166
United States;-74.005994;40.712749
<null>;0;0
<null>;0;0
<null>;0;0
Türkiye;30.707455;36.887294
<null>;0;0
United States;-122.285422;37.829941
Belgium;3.226772;51.208553
Israel;34.841999;31.847261
India;78.474525;17.361362
New Zealand;174.76591;-36.846996
United States;-71.960326;42.32047
United States;-90.078202;29.975962
Poland;19.046837;49.823215
<null>;0;0
Belgium;4.633575;50.438696
<null>;0;0
Costa Rica;-84.200915;10.257794
United States;-79.996754;40.439375
Israel;34.841999;31.847261
Kazakhstan;76.945728;43.236392
United States;-71.57939;41.685095
France;2.348392;48.853495
<null>;0;0
<null>;0;0
Canada;-119.4935;49.886322
<null>;0;0
United States;-76.496695;42.439687
<null>;0;0
<null>;0;0
<null>;0;0
<null>;0;0
<null>;0;0
<null>;0;0
United States;-122.028784;37.3773
<null>;0;0
Israel;34.841999;31.847261
United States;-94.199117;46.343406
Finland;24.941822;60.167507
Hungary;17.907852;47.09257
United States;-76.855986;39.214717
Poland;21.016317;52.23072
Ukraine;30.524136;50.450034
Japan;138.59223;36.386493
France;2.618787;47.824905
Argentina;-58.437089;-34.607568
France;3.063554;50.6363
Austria;16.372504;48.208354
<null>;0;0
Germany;10.018343;51.133481
United States;-112.075098;33.44823
<null>;0;0
<null>;0;0
United States;-74.005994;40.712749
United Kingdom;-0.127647;51.5073
Austria;11.395086;47.268234
Brazil;-51.14583;-29.76583
Romania;26.10272;44.436141
<null>;0;0
Türkiye;35.179593;39.060481
United States;-80.1919;25.773357
Spain;-5.992558;37.389416
Canada;-73.46846;45.4561
France;2.348392;48.853495
India;78.476681;22.199166
Germany;6.960162;50.93804
<null>;0;0
United States;-122.330286;47.603243
Malta;14.441921;35.890522
Netherlands;5.437163;51.887592
United States;-105.278683;40.01816
United Kingdom;-1.587552;52.281216
United States;-122.3939;37.7952
<null>;0;0
United States;-82.457098;27.947974
China;116.391276;39.906217
Hungary;19.040359;47.497994
Spain;2.16538;41.38723
Netherlands;5.613491;51.972466
France;-0.570681;44.840115
France;2.618787;47.824905
Hungary;19.499349;47.060267
United States;-122.3939;37.7952
Netherlands;5.613491;51.972466
<null>;0;0
<null>;0;0
<null>;0;0
Switzerland;8.234392;46.802496
<null>;0;0
<null>;0;0
France;2.348392;48.853495
France;2.348392;48.853495
<null>;0;0
Portugal;-9.14305;38.7173
Canada;-125.022797;55.171215
United States;-73.9497;40.6526
<null>;0;0
Ireland;-6.260296;53.349801
<null>;0;0
United States;-74.005994;40.712749
Belgium;4.633575;50.438696
United Kingdom;-0.127647;51.5073
<null>;0;0
Germany;10.018343;51.133481
India;78.476681;22.199166
United States;-74.005994;40.712749
Spain;-1.129442;37.986664
United Kingdom;-0.127647;51.5073
<null>;0;0
<null>;0;0
France;2.348392;48.853495
United States;-122.3939;37.7952
<null>;0;0
France;2.348392;48.853495
Switzerland;6.632528;46.520714
France;2.348392;48.853495
China;121.469207;31.232276
Germany;10.153979;50.261982
France;2.700245;48.339603
India;78.476681;22.199166
France;2.348392;48.853495
<null>;0;0
<null>;0;0
<null>;0;0
France;2.618787;47.824905
Belgium;4.633575;50.438696
<null>;0;0
<null>;0;0
India;80.043015;15.51164
Switzerland;7.443638;46.948715
China;121.469207;31.232276
Canada;-73.5728;45.50283
China;121.469207;31.232276
<null>;0;0
France;2.348392;48.853495
<null>;0;0
<null>;0;0
India;76.2428;9.966457
France;2.348392;48.853495
Singapore;103.808053;1.351616
United States;-111.6025;39.254817
China;120.204729;30.248786
Czech Republic;14.422954;50.08584
United Kingdom;-0.127647;51.5073
<null>;0;0
<null>;0;0
<null>;0;0
<null>;0;0
<null>;0;0
Germany;11.077667;49.45418
United States;-117.16016;32.713623
<null>;0;0
France;2.348392;48.853495
Canada;-123.11498;49.260975
Netherlands;5.613491;51.972466
<null>;0;0
<null>;0;0
India;88.35465;22.556843
United States;-74.005994;40.712749
Switzerland;8.953648;46.005764
United States;-122.419359;37.779238
United States;-76.492109;38.979484
Germany;10.522591;52.264355
France;2.348392;48.853495
France;2.618787;47.824905
South Korea;126.978291;37.566679
France;2.348392;48.853495
Switzerland;8.541096;47.369733
Germany;10.018343;51.133481
India;78.476681;22.199166
United States;-84.389855;33.750801
France;2.348392;48.853495
<null>;0;0
United States;-74.005994;40.712749
India;73.856285;18.515669
Netherlands;5.613491;51.972466
Spain;-4.055685;41.294856
<null>;0;0
China;114.058809;24.012789
France;2.348392;48.853495
<null>;0;0
<null>;0;0
Uruguay;-56.012396;-32.799646
France;2.348392;48.853495
Germany;13.38886;52.517037
France;2.348392;48.853495
United States;-122.3939;37.7952
Iceland;-21.9436;64.145847
<null>;0;0
China;104.07872;30.659126
<null>;0;0
France;-1.681558;48.113247
<null>;0;0
France;2.348392;48.853495
<null>;0;0
<null>;0;0
United States;-117.924312;33.870348
<null>;0;0
Canada;-123.11498;49.260975
Germany;13.38886;52.517037
Switzerland;7.443638;46.948715
Germany;10.018343;51.133481
United States;-77.096712;38.986254
Türkiye;28.9661;41.009043
India;78.476681;22.199166
<null>;0;0
<null>;0;0
<null>;0;0
<null>;0;0
Singapore;103.808053;1.351616
China;116.391276;39.906217
Germany;10.018343;51.133481
Malaysia;100.671504;5.809827
Germany;10.018343;51.133481
<null>;0;0
Italy;10.997832;45.44291
Japan;138.59223;36.386493
Sweden;11.966936;57.703545
France;2.618787;47.824905
Italy;16.103327;38.673065
Vietnam;106.701756;10.775844
North Macedonia;21.43165;41.996092
South Korea;126.978291;37.566679
<null>;0;0
United States;-118.254187;34.048051
India;77.20877;28.613928
<null>;0;0
<null>;0;0
<null>;0;0
United States;-97.922211;39.381266
Singapore;103.808053;1.351616
Germany;12.375101;51.34083
France;2.348392;48.853495
United States;-74.005994;40.712749
United States;-122.182998;37.453527
<null>;0;0
<null>;0;0
<null>;0;0
South Korea;126.978291;37.566679
Switzerland;8.541096;47.369733
Netherlands;4.316776;52.076885
<null>;0;0
France;2.618787;47.824905
Türkiye;28.9661;41.009043
<null>;0;0
India;88.35465;22.556843
Germany;13.38886;52.517037
India;87.30175;22.344173
France;2.618787;47.824905
Germany;11.575968;48.136973
<null>;0;0
<null>;0;0
United States;-74.005994;40.712749
<null>;0;0
United States;-71.056804;42.35888
United States;-86.16166;39.768602
Sweden;11.966936;57.703545
Poland;19.300636;52.12461
China;116.391276;39.906217
United States;-118.328552;33.824946
South Korea;126.978291;37.566679
Vietnam;106.701756;10.775844
<null>;0;0
South Korea;127.028366;37.26491
<null>;0;0
France;2.348392;48.853495
France;2.348392;48.853495
<null>;0;0
<null>;0;0
India;72.58957;23.024553
<null>;0;0
United States;-97.742806;30.268072
China;121.469207;31.232276
<null>;0;0
<null>;0;0
France;2.348392;48.853495
<null>;0;0
South Korea;128.168944;36.536236
Germany;13.38886;52.517037
<null>;0;0
<null>;0;0
<null>;0;0
China;121.469207;31.232276
<null>;0;0
<null>;0;0
<null>;0;0
<null>;0;0
France;2.272739;48.730835
Palestinian Territories;35.2;31.88333
France;2.348392;48.853495
<null>;0;0
United States;-105.278683;40.01816
<null>;0;0
United States;-74.005994;40.712749
Japan;140.871039;38.263579
<null>;0;0
<null>;0;0
<null>;0;0
Russia;49.114532;55.790897
Singapore;103.808053;1.351616
Australia;150.817654;-33.910074
<null>;0;0
<null>;0;0
<null>;0;0
Spain;-3.701219;40.421345
Germany;8.683012;50.110596
<null>;0;0
<null>;0;0
<null>;0;0
Japan;139.692526;35.68882
<null>;0;0
South Korea;126.711655;35.01594
<null>;0;0
United States;-78.900646;35.995039
Germany;13.38886;52.517037
Vietnam;105.854444;21.02945
Israel;34.841999;31.847261
<null>;0;0
<null>;0;0
France;2.348392;48.853495
<null>;0;0
<null>;0;0
<null>;0;0
France;2.348392;48.853495
Bangladesh;90.38896;23.764288
<null>;0;0
United States;-71.056804;42.35888
India;77.591301;12.979101
<null>;0;0
United States;-87.632362;41.881953
<null>;0;0
Pakistan;74.31418;31.565607
France;2.348392;48.853495
United States;-74.005994;40.712749
<null>;0;0
Switzerland;8.541096;47.369733
France;2.330046;48.843089
<null>;0;0
Australia;144.96333;-37.814198
South Korea;126.978291;37.566679
India;77.40197;23.258371
<null>;0;0
United States;-71.056804;42.35888
<null>;0;0
United States;-71.096373;42.37967
<null>;0;0
United States;-97.922211;39.381266
Japan;139.692526;35.68882
China;116.391276;39.906217
<null>;0;0
<null>;0;0
<null>;0;0
South Korea;128.168944;36.536236
China;121.469207;31.232276
<null>;0;0
China;101.901875;35.486703
South Korea;126.978291;37.566679
India;78.474525;17.361362
United States;-74.005994;40.712749
South Korea;126.978291;37.566679
<null>;0;0
South Korea;126.978291;37.566679
<null>;0;0
United Kingdom;-2.36967;54.237933
Pakistan;73.06307;33.696762
<null>;0;0
<null>;0;0
<null>;0;0
<null>;0;0
Belgium;4.633575;50.438696
<null>;0;0
Netherlands;6.569525;53.218414
<null>;0;0
Germany;10.522591;52.264355
China;116.391276;39.906217
<null>;0;0
Austria;13.045283;47.799973
<null>;0;0
India;73.856285;18.515669
<null>;0;0
<null>;0;0
United States;-121.890608;37.336157
United States;-122.419359;37.779238
<null>;0;0
South Korea;128.168944;36.536236
United States;-97.922211;39.381266
Denmark;12.569734;55.675313
<null>;0;0
Czech Republic;16.606107;49.193878
Japan;138.59223;36.386493
Egypt;29.871903;26.494184
<null>;0;0
United States;-122.330286;47.603243
India;77.591301;12.979101
Canada;-84.253981;49.451564
Taiwan;121.53953;25.044743
France;3.063554;50.6363
France;2.348392;48.853495
United Kingdom;-0.127647;51.5073
United States;-72.742283;41.759455
<null>;0;0
<null>;0;0
<null>;0;0
Norway;10.73897;59.91333
United States;-79.996754;40.439375
India;78.476681;22.199166
<null>;0;0
United States;-122.330286;47.603243
Singapore;103.808053;1.351616
United States;-122.989767;45.522668
United States;-80.1919;25.773357
United Kingdom;-0.127647;51.5073
<null>;0;0
South Korea;126.978291;37.566679
<null>;0;0
<null>;0;0
<null>;0;0
<null>;0;0
Germany;13.38886;52.517037
<null>;0;0
<null>;0;0
<null>;0;0
<null>;0;0
United States;-122.027166;36.97331
Germany;10.018343;51.133481
<null>;0;0
China;101.901875;35.486703
United States;-122.028784;37.3773
United States;-74.005994;40.712749
<null>;0;0
<null>;0;0
France;2.348392;48.853495
India;77.67368;12.99879
India;72.58957;23.024553
<null>;0;0
India;73.856285;18.515669
United States;-77.860333;40.793438
United States;-122.3939;37.7952
Italy;12.646361;42.504154
<null>;0;0
India;77.02957;28.464655
United States;-82.35305;36.316182
South Korea;128.168944;36.536236
Brazil;-46.647198;-23.55214
Vietnam;108.339537;14.315424
India;88.35465;22.556843
South Korea;126.978291;37.566679
India;77.67368;12.99879
United States;-84.389855;33.750801
United States;-97.922211;39.381266
Canada;-123.11498;49.260975
United Kingdom;-0.127647;51.5073
Netherlands;4.9;52.378
<null>;0;0
United States;-97.922211;39.381266
<null>;0;0
Switzerland;7.443638;46.948715
Austria;16.372504;48.208354
<null>;0;0
United States;-84.389855;33.750801
India;78.476681;22.199166
United States;-122.170275;37.424669
United States;-122.000585;37.821114
United States;-122.419359;37.779238
United States;-122.325287;37.562984
United States;-122.419359;37.779238
United States;-121.9619;37.35231
<null>;0;0
United States;-71.056804;42.35888
United States;-117.16016;32.713623
<null>;0;0
Croatia;16.337627;46.307915
South Korea;126.978291;37.566679
<null>;0;0
Estonia;24.746462;59.436745
<null>;0;0
United States;-122.419359;37.779238
United States;-122.330286;47.603243
Singapore;103.808053;1.351616
United States;-98.732111;29.794497
Canada;-79.38355;43.647938
Brazil;-51.619789;-9.588903
Brazil;-48.54975;-27.59679
United States;-78.850329;35.732508
<null>;0;0
Spain;-4.412525;36.720476
<null>;0;0
<null>;0;0
Singapore;103.808053;1.351616
<null>;0;0
South Korea;126.978291;37.566679
<null>;0;0
United Kingdom;-3.188375;55.953346
United States;-97.922211;39.381266
United Kingdom;0.123582;52.203482
<null>;0;0
<null>;0;0
<null>;0;0
United Kingdom;-0.127647;51.5073
<null>;0;0
United States;-122.419359;37.779238
<null>;0;0
<null>;0;0
<null>;0;0
Canada;-79.38355;43.647938
<null>;0;0
South Korea;126.956924;37.39314
Poland;21.016317;52.23072
United States;-77.039386;38.90253
United States;-109.45718;45.373928
United States;-97.922211;39.381266
<null>;0;0
United States;-122.419359;37.779238
Finland;22.266672;60.45069
<null>;0;0
United States;-71.41099;41.823098
Indonesia;106.827183;-6.175394
United States;-74.005994;40.712749
India;73.856285;18.515669
<null>;0;0
China;116.391276;39.906217
<null>;0;0
<null>;0;0
United States;-78.781165;35.789988
<null>;0;0
<null>;0;0
United States;-121.170609;38.742519
United States;-122.678367;45.515197
United States;-98.491484;29.424534
Belgium;3.448711;50.870591
Canada;-123.11498;49.260975
United States;-78.638148;35.779557
Switzerland;8.234392;46.802496
Australia;153.0277;-27.469099
Switzerland;8.234392;46.802496
United States;-78.900646;35.995039
United States;-122.330286;47.603243
Czech Republic;15.338412;49.742859
United States;-77.506212;37.666056
United Kingdom;-2.36967;54.237933
United States;-122.678367;45.515197
United States;-78.638148;35.779557
<null>;0;0
<null>;0;0
<null>;0;0
United States;-72.799976;41.880584
<null>;0;0
Australia;150.336487;-34.503212
United States;-71.960326;42.32047
Czech Republic;16.606107;49.193878
India;78.474525;17.361362
<null>;0;0
Spain;-3.600311;37.175465
United States;-97.922211;39.381266
<null>;0;0
United States;-78.878646;42.886791
<null>;0;0
Czech Republic;15.338412;49.742859
<null>;0;0
Germany;10.018343;51.133481
United States;-122.330286;47.603243
United States;-120.281412;44.032884
Italy;12.646361;42.504154
Italy;9.188558;45.463945
Canada;-73.5728;45.50283
United States;-122.330286;47.603243
United States;-90.078202;29.975962
United States;-94.199117;46.343406
United States;-93.266096;44.976106
United States;-88.282545;42.037255
United States;-78.900646;35.995039
United States;-97.331527;32.753521
Ukraine;30.524136;50.450034
Belgium;4.633575;50.438696
<null>;0;0
United States;-80.086462;26.35051
Lithuania;23.931538;55.487413
<null>;0;0
Germany;10.018343;51.133481
United States;-87.632362;41.881953
<null>;0;0
Czech Republic;15.338412;49.742859
<null>;0;0
<null>;0;0
India;77.591301;12.979101
India;77.209006;28.613895
Germany;11.575968;48.136973
Belgium;5.30769;51.230566
France;-0.570681;44.840115
<null>;0;0
<null>;0;0
Australia;151.20695;-33.86873
United States;-85.308281;35.045767
<null>;0;0
China;121.469207;31.232276
United States;-78.900646;35.995039
China;113.667951;34.753852
New Caledonia;165.715489;-21.316338
<null>;0;0
China;121.469207;31.232276
United States;-73.214003;44.475884
<null>;0;0
United States;-78.619532;35.704767
<null>;0;0
United States;-78.598335;35.910347
<null>;0;0
<null>;0;0
Sweden;18.06902;59.324337
Japan;135.500784;34.683595
Australia;135.81157;-34.695446
<null>;0;0
Germany;7.014153;51.105865
United Kingdom;-0.127647;51.5073
<null>;0;0
Sweden;18.06902;59.324337
<null>;0;0
France;2.348392;48.853495
United States;-73.9497;40.6526
<null>;0;0
<null>;0;0
<null>;0;0
United States;-79.055784;35.913146
France;2.348392;48.853495
France;4.832619;45.766106
United States;-78.900646;35.995039
<null>;0;0
<null>;0;0
Norway;8.804821;61.248333
Germany;10.018343;51.133481
<null>;0;0
Sweden;18.06902;59.324337
Israel;34.841999;31.847261
Hong Kong;114.16255;22.279356
<null>;0;0
<null>;0;0
France;6.128507;43.120556
China;113.667951;34.753852
United States;-121.9619;37.35231
<null>;0;0
Germany;10.018343;51.133481
Slovakia;19.491651;48.707531
<null>;0;0
Canada;-73.5728;45.50283
<null>;0;0
India;77.67368;12.99879
United States;-122.330286;47.603243
